VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
104062,"JIN HUNG BIJOU ART INC","STORE CONSIGNOR","DECOR AND ACCESSORIES"
100525,"JJ SUMMIT STATIONERY COMP",OUTRIGHT,"KULTURA,STATIONERY"
100613,"JNRR ENTERPRISES",OUTRIGHT,"KIDS' WEAR - BOYS"
100419,"JOHN CARLO CREATIONS",OUTRIGHT,KULTURA
100138,"JOSEFINA MANUFACTURING INCORPORATED",OUTRIGHT,"KIDS' WEAR - GIRLS"
100544,"JOYCE & DIANA WORLDWIDE INC",OUTRIGHT,"BABIES ACCS & FURN,LINENS AND ACCESSORIES"
100492,"JRADIANCE CORPORATION",OUTRIGHT,"BABIES ACCS & FURN,TOYS,CHARACTER SHOP"
100368,"JS PHILIPPINES GLOBAL CORPORATION",OUTRIGHT,"KIDS' WEAR - GIRLS,TOYS,SNACKS,CHARACTER SHOP,WATSONS"
104024,"JY MARKETING","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
110240,"KAIZENVENTURES INCORPORATED",OUTRIGHT,"OUR HOME,DECOR AND ACCESSORIES"
110125,"KATEENSON INDUSTRIES",OUTRIGHT,WATSONS
114018,"KENRICH INTERNATIONAL DISTRIBUTOR CORP","STORE CONSIGNOR","MEN'S SHOES,MEN'S WEAR,WOMEN'S SHOES,MEN'S ACCESSORIES,LUGGAGE,WOMEN'S SHOES DS,MEN'S WEAR DS,MEN'S ACCESSORIES DS,LUGGAGE DS,MEN'S SHOES DS"
110269,"KEYWEST ONE INTERNATIONAL CORPORATION",OUTRIGHT,"MEN'S WEAR"
110189,"KIDDERMINSTER INC",OUTRIGHT,"KIDS' WEAR - GIRLS,WOMEN'S ACCESSORIES"
110212,"KIDS GALLERY CORP",OUTRIGHT,"HARDWARE,TOYS"
110215,"KIDS LIKE US INC.",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,WOMEN'S WEAR 3"
110308,"KIDSTYLE FASHION INC.",OUTRIGHT,"BABIES' WEAR,GUAM ISLAND"
114017,"KIM PHILIP MARKETING CORP","STORE CONSIGNOR","FURNITURE & FIXTURES"
114041,"KINDERCARE WORLDWIDE CORPORATION","STORE CONSIGNOR","BABIES ACCS & FURN"
110030,"KINDERKIND APPAREL INC",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,CHARACTER SHOP"
110045,"KINGSTONE MARKETING INC",OUTRIGHT,"BABIES ACCS & FURN,TABLEWARE,DECOR AND ACCESSORIES,HARDWARE,STATIONERY"
110166,"KINO CONSUMER PHILIPPINES INC",OUTRIGHT,WATSONS
110075,"KLG INTERNATIONAL INC",OUTRIGHT,"STORAGE AND ORGANIZER,OUR HOME,KITCHENWARE,TABLEWARE,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,HARDWARE"
114016,"KNICK KNACK INTERNATIONAL INC","STORE CONSIGNOR","MEN'S ACCESSORIES,MEN'S ACCESSORIES DS"
110284,"KREATIV KONCEPT INC.",OUTRIGHT,"BABIES ACCS & FURN,KULTURA,SNACKS"
114059,"KRINOCHE' INC.","STORE CONSIGNOR",KULTURA
124354,"L T S LUGGAGE TRADING & SERVICES INC","STORE CONSIGNOR","MEN'S ACCESSORIES,BAGS,LUGGAGE,MEN'S ACCESSORIES DS,BAGS DS,LUGGAGE DS"
124017,"LA DITTA COMPONENTI INC","STORE CONSIGNOR","MEN'S SHOES,WOMEN'S SHOES,WOMEN'S ACCESSORIES,WOMEN'S SHOES DS,WOMEN'S ACCESSORIES DS,MEN'S SHOES DS"
120393,"LAILEN'S PASTRIES",OUTRIGHT,SNACKS
120759,"LAJ MARKETING PHILIPPINES INC",OUTRIGHT,TOYS
120589,"LANDLITE PHILIPPINES CORPORATION",OUTRIGHT,"DECOR AND ACCESSORIES"
120960,"LE BECARRE INTERNATIONAL CORPORATION",OUTRIGHT,WATSONS
120805,"LE JORDAN APPAREL INC",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS"
120836,"LEFINN CORP.",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
124094,"LENNY'S BAKESHOP","STORE CONSIGNOR","SNACKS,WATSONS"
124131,"LIGHT'N UP INC","STORE CONSIGNOR","PET EXPRESS"
120881,"LIGHTROOM CORPORATION",OUTRIGHT,APPLIANCE
120766,"LIKE MINDS INC",OUTRIGHT,"BABIES ACCS & FURN"
120519,"LIMSON MARKETING INC",OUTRIGHT,HARDWARE
120060,"LINCOPHIL ALUMINUM MANUFACTURINGCORPORATION",OUTRIGHT,KITCHENWARE
120847,"LINTON INCORPORATED",OUTRIGHT,APPLIANCE
120956,"LKN VALUE PLUS CORP.",OUTRIGHT,WATSONS
124041,"LOG-ON GENERAL MERCHANDISE","STORE CONSIGNOR","BABIES' WEAR,BABIES' WEAR DS"
120909,"LOKAL INC",OUTRIGHT,KULTURA
120571,"LOLA PUREZA'S INCORPORATED",OUTRIGHT,SNACKS
124349,"LOLLIPOP SAFETY BALLOONS CENTER","STORE CONSIGNOR","WOMEN'S ACCESSORIES,BABIES ACCS & FURN,TOYS,WOMEN'S ACCESSORIES DS"
124077,"LR FASHION CREATIONS INC","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WOMEN'S ACCESSORIES DS"
120548,"LST SUMMIT INC",OUTRIGHT,"KULTURA,KITCHENWARE,HARDWARE,STATIONERY"
120967,"LTE PHILS INC",OUTRIGHT,"APPLIANCE,HARDWARE,PET EXPRESS,WATSONS"
120929,"LUNCHBREAK TRADING COMPANY, INC.",OUTRIGHT,"BABIES ACCS & FURN"
120694,"LUPEL MARKETING CORPORATION",OUTRIGHT,STATIONERY
120986,"LUXASIA INC",OUTRIGHT,WATSONS
120479,"LYN TONE MANUFACTURING CORPORATION",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS,CHARACTER SHOP"
130865,"MACLIN ELECTRONICS INC",OUTRIGHT,"APPLIANCE,KITCHENWARE,HARDWARE"
134082,"MADISON RETAILERS INC","STORE CONSIGNOR","MEN'S WEAR,MEN'S ACCESSORIES,MEN'S WEAR DS,MEN'S ACCESSORIES DS"
130397,"MADISON SQUARE MARKETING",OUTRIGHT,SNACKS
134262,"MAGIS PLUS MARKETING & DISTRIBUTORS INC","STORE CONSIGNOR","APPLIANCE,HARDWARE,GADGETS"
134141,"MALDIVE TRADING CORP","STORE CONSIGNOR","KIDS' ACCESSORIES,BABIES ACCS & FURN,STORAGE AND ORGANIZER,KITCHENWARE,TABLEWARE,CRATE AND BARREL,KIDS' ACCESSORIES DS"
134291,"MAME'S WORLD OF FASHION INC","STORE CONSIGNOR",WATSONS
130056,"MANHATTAN MANUFACTURING & MARKETINGCOMPANY, INC.",OUTRIGHT,TOYS
134226,"MANILA BULLETIN PUBLISHING CORPORATION","STORE CONSIGNOR","PET EXPRESS,STATIONERY"
134039,"MANSFIELD INTERNATIONAL INC","STORE CONSIGNOR","MEN'S WEAR,KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,MEN'S WEAR DS,KIDS' WEAR - GIRLS DS,KIDS' WEAR - BOYS DS"
130399,"MARIETTA'S EMBROIDERIES INC",OUTRIGHT,"OUR HOME,KULTURA"
134092,"MARIZZA MANUFACTURING COMPANY INC","STORE CONSIGNOR","MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES,WOMEN'S SHOES DS,KIDS' SHOES DS,MEN'S SHOES DS"
134198,"MARJORIE'S CAKES & COOKIES INC","STORE CONSIGNOR",SNACKS
134367,"MARKAP WEARSHOP","STORE CONSIGNOR","BABIES' WEAR,BABIES ACCS & FURN,BABIES' WEAR DS"
134267,"MASS88 INTERNATIONAL CORPORATION","STORE CONSIGNOR",TOYS
130492,"MAYON CONSOLIDATED INC",OUTRIGHT,"STORAGE AND ORGANIZER,APPLIANCE,HARDWARE"
134255,"MBC CLOTHING GROUP INC.","STORE CONSIGNOR","KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BABIES' WEAR,KIDS' WEAR - GIRLS DS,GIRLS' TEEN WEAR DS,BABIES' WEAR DS"
134104,"M-BIO ENTERPRISES","STORE CONSIGNOR",HARDWARE
134219,"MEGABOOM MARKETING INC","STORE CONSIGNOR","FURNITURE & FIXTURES,HARDWARE,CRATE AND BARREL"
134250,"MEISING MARKETING","STORE CONSIGNOR","TABLEWARE,DECOR AND ACCESSORIES"
130025,"MERLE GARMENTS",OUTRIGHT,"KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BABIES' WEAR"
134259,"MFP HOME OF QUALITY FOOD CORP","STORE CONSIGNOR",KULTURA
240458,"MGM INDUSTRY CO.",OUTRIGHT,WATSONS
134236,"MI CASA DESIGN CENTER INC","STORE CONSIGNOR","FURNITURE & FIXTURES,CRATE AND BARREL"
134245,"MICRO MAX SUPPLIES PHILS CORPORATION","STORE CONSIGNOR",HARDWARE
130703,"MICRO-SCOTCH PRODUCTS CORPORATION",OUTRIGHT,WATSONS
240190,"MIDLAND PACIFIC FOOD CORPORATION",OUTRIGHT,SNACKS
134178,"MIGHTY MAGIC BLUE STAR CORPORATION","STORE CONSIGNOR","WOMEN'S WEAR 1,GIRLS TEENS' WEAR,WOMEN'S WEAR 1 DS,GIRLS' TEEN WEAR DS"
134275,"MIKOLAS TRADING CORPORATION","STORE CONSIGNOR","HARDWARE,PET EXPRESS"
134241,"MILKSENSE CLOTHING APPAREL","STORE CONSIGNOR","BABIES ACCS & FURN,LINENS AND ACCESSORIES"
130811,"MITSUI INDUSTRIA CORPORATION",OUTRIGHT,"APPLIANCE,KITCHENWARE,TABLEWARE"
134220,"MITSUI TRDG PHILS LTD CO","STORE CONSIGNOR",STATIONERY
134344,"MKJ SERVICE LINK CONTRACTORS INC","STORE CONSIGNOR","KULTURA,LINENS AND ACCESSORIES"
240447,"MLA GRAPHIC DESIGNED LIFESTYLE INC",OUTRIGHT,"BOYS TEENS' WEAR"
134180,"MODERN HOUSE INTERNATIONAL INC","STORE CONSIGNOR","APPLIANCE,KITCHENWARE,CRATE AND BARREL"
134009,"MONARC FURNISHINGS","STORE CONSIGNOR","OUR HOME,FURNITURE & FIXTURES,LINENS AND ACCESSORIES"
134167,"MOND BROTHERS INC","STORE CONSIGNOR",TOYS
134124,"MONMON ENTERPRISES INC","STORE CONSIGNOR",APPLIANCE
130137,"MOON HOUSE MARKETING",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
134352,"MORNING SIDE APPAREL INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,KIDS' WEAR - GIRLS DS"
134148,"MOROMAX GENERAL TRADE IMPORT AND EXPORT","STORE CONSIGNOR",WATSONS
134223,"MOSBEAU PHILIPPINES INC","STORE CONSIGNOR",WATSONS
134284,"MOVIMENTO 5 CORPORATION","STORE CONSIGNOR","WOMEN'S WEAR 2,WOMEN'S WEAR 2 DS"
134130,"MR. SANTA'S VILLAGE SHOP","STORE CONSIGNOR",KULTURA
134228,"MUCH PROSPERITY TRADING INT'L., INC.","STORE CONSIGNOR","WOMEN'S SHOES,STORAGE AND ORGANIZER,KITCHENWARE,TABLEWARE,TOYS,CHARACTER SHOP,CRATE AND BARREL,WOMEN'S SHOES DS"
134264,"MVALOR INC.","STORE CONSIGNOR","APPLIANCE,WATSONS"
240553,"MY BABY DRAGON LIFESTYLE CO LTD",OUTRIGHT,"BABIES ACCS & FURN"
134277,"MY SOLID TECHNOLOGIES & DEVICESCORPORATION","STORE CONSIGNOR",GADGETS
134287,"MYTY MARKETING","STORE CONSIGNOR","BABIES ACCS & FURN"
140441,"NAP J. MARTINEZ COLLECTIONS",OUTRIGHT,"MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,KULTURA,TOYS"
144108,"NATURES LEGACY EXIMPORT INC","STORE CONSIGNOR","OUR HOME"
140142,"NEIL GARMENT",OUTRIGHT,"MEN'S WEAR,BOYS TEENS' WEAR"
140143,"NEUMANN & MUELLER PHILIPPINES INC.",OUTRIGHT,"HARDWARE,PET EXPRESS"
140380,"NEW BENEHLYN ENTERPRISES",OUTRIGHT,"STORAGE AND ORGANIZER,OUR HOME,KITCHENWARE,TABLEWARE"
140136,"NEW GLOBAL SUNRISE COMMERCIALCORPORATION",OUTRIGHT,"KITCHENWARE,TABLEWARE,DECOR AND ACCESSORIES"
140213,"NEW TOWER TRADING INC",OUTRIGHT,"HARDWARE,PET EXPRESS"
140200,"NEW YORK GEAR FOOTWEAR HAUS",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
140309,"NONPAREIL ENTERPRISES",OUTRIGHT,"BABIES ACCS & FURN,HARDWARE"
140430,"NONWOVEN FABRIC PHILIPPINES INC",OUTRIGHT,HARDWARE
140286,"NOOKS MANUFACTURING INT'L CORP",OUTRIGHT,KULTURA
140185,"NOVA GLASS ENTERPRISES",OUTRIGHT,"DECOR AND ACCESSORIES"
140253,"NURSERYWORKS INC",OUTRIGHT,"BABIES ACCS & FURN"
144098,"NUTRA TECH BIOPHARMA INC.","STORE CONSIGNOR","PET EXPRESS"
140257,"NUTRACEUTICALS, AND_SUPPLEMENTS INC.",OUTRIGHT,WATSONS
140275,"NUTRAMEDICA INC",OUTRIGHT,WATSONS
140317,"NYNE BEAUTY INC.",OUTRIGHT,WATSONS
154016,"OFFICE DEPOT CORPORATION","STORE CONSIGNOR","WOMEN'S SHOES,KIDS' SHOES,TOYS,WOMEN'S SHOES DS,KIDS' SHOES DS"
134012,"ONE MEGA GROUP INC","STORE CONSIGNOR","OUR HOME,KULTURA,HARDWARE,MUSIC N VIDEO,STATIONERY,WATSONS"
150541,"ONE ORIGINITE CORP.",OUTRIGHT,"MEN'S SHOES,MEN'S ACCESSORIES,GUAM ISLAND"
150504,"ONE STOP DISTRIBUTION, INC.",OUTRIGHT,"BABIES ACCS & FURN,SNACKS,WATSONS"
150026,"ONE-10 ENTERPRISES",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,WOMEN'S WEAR 3"
150343,"ORANGE SAC INNOVATORS, INC.",OUTRIGHT,"CHARACTER SHOP"
150163,"ORIENTAL MERCHANTS INC",OUTRIGHT,SNACKS
154018,"ORLAD'S NOVELTY","STORE CONSIGNOR",KULTURA
150548,"OXFORD DISTRIBUTIONS INCORPORATED",OUTRIGHT,"SNACKS,WATSONS"
160809,"P & J MULTITRADE VENTURE INC",OUTRIGHT,STATIONERY
160111,"P K S S ENTERPRISES INC",OUTRIGHT,"WOMEN'S ACCESSORIES,OUR HOME,FURNITURE & FIXTURES,DECOR AND ACCESSORIES"
164041,"PACIFIC GLASS CORPORATION","STORE CONSIGNOR",HARDWARE
160685,"PACIFIC PRIME CONSUMER PRODUCTS INC.",OUTRIGHT,"PET EXPRESS"
160941,"PALMER-ASIA INC.",OUTRIGHT,HARDWARE
164080,"PAPERLINE PAPER PRODUCTS INC","STORE CONSIGNOR","STATIONERY,CHARACTER SHOP"
160223,"PARADISA PHILIPPINES, INC.",OUTRIGHT,"STORAGE AND ORGANIZER,OUR HOME,LINENS AND ACCESSORIES,HARDWARE"
160410,"PASHA MARKETING",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,KIDS' ACCESSORIES,WOMEN'S WEAR 3"
160577,"PAVO ALLURE INTERNATIONAL CORP.",OUTRIGHT,WATSONS
164489,"PERFECT APPAREL INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,WOMEN'S WEAR 3,MEN'S WEAR DS,WOMEN'S WEAR 1 DS,KIDS' WEAR - GIRLS DS,KIDS' WEAR - BOYS DS,WOMEN'S WEAR 3 DS"
160215,"PET ONE INC.",OUTRIGHT,"HARDWARE,PET EXPRESS"
164154,"PETRINA ENTERPRISES CORP","STORE CONSIGNOR","KITCHENWARE,TABLEWARE,DECOR AND ACCESSORIES"
160350,"PHILIPPE GADGETS & ACCESSORIES, INC.",OUTRIGHT,"MEN'S ACCESSORIES,BABIES ACCS & FURN,HARDWARE,STATIONERY,WATSONS"
160920,"PHILIPPINE WACOAL CORPORATION",OUTRIGHT,"WOMEN'S ACCESSORIES"
160132,"PHILUSA CORPORATION",OUTRIGHT,"MEN'S ACCESSORIES,BABIES ACCS & FURN,HARDWARE,WATSONS"
160521,"PHILUX INC.",OUTRIGHT,"OUR HOME"
160263,"PHK GENERAL MERCHANDISE",OUTRIGHT,WATSONS
160523,"PLU ENTERPRISES INCORPORATED",OUTRIGHT,"PET EXPRESS"
160402,"POLARIS STAR ENTERPRISE",OUTRIGHT,"KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,BAGS,BABIES ACCS & FURN,LUGGAGE,TOYS,STATIONERY"
160354,"POLYFOAM-RGC INTERNATIONAL CORP.",OUTRIGHT,"BABIES ACCS & FURN,STORAGE AND ORGANIZER,OUR HOME,FURNITURE & FIXTURES,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,HARDWARE,TOYS,WATSONS"
164061,"POWER PACKS MANUFACTURING PHILIPPINES","STORE CONSIGNOR","BAGS,LUGGAGE,BAGS DS,LUGGAGE DS"
160040,"POWEREE COMMERCIAL CORP",OUTRIGHT,HARDWARE
160583,"POWERHANS PHILIPPINES SALES",OUTRIGHT,"BABIES ACCS & FURN"
160639,"POWERTRIP INC",OUTRIGHT,APPLIANCE
160571,"PRECIOUS HERBAL PILLOW",OUTRIGHT,"KULTURA,WATSONS"
164024,"PRECIOUS PAGES CORP","STORE CONSIGNOR","TOYS,STATIONERY"
160243,"PRECISION MASTER TECHNOLOGY INCORPORATED",OUTRIGHT,"TOYS,STATIONERY"
160613,"PRESENT PARTICLE COMMERCIAL, INC.",OUTRIGHT,WATSONS
160563,"PRESTIGE ARTS & DECOR CORPORATION",OUTRIGHT,"DECOR AND ACCESSORIES"
160291,"PRESTIGE BRANDS PHILS INC",OUTRIGHT,WATSONS
160615,"PRICEPOINT TRADING COMPANY",OUTRIGHT,"MEN'S SHOES,MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,WOMEN'S SHOES,SURPLUS SHOP,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,BAGS,BABIES ACCS & FURN,LUGGAGE,STORAGE AND ORGANIZER,KIDS' SHOES,OUR HOME,KULTURA,KITCHENWARE,TABLEWARE,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,WOMEN'S WEAR 3,LW INSTITUTIONAL SALES,HARDWARE,TOYS,PET EXPRESS,MEN'S WEAR PLUS,MW INSTITUTIONAL SALES,SMART BUY,STATIONERY,CHARACTER SHOP"
160055,"PRIMAL ENTERPRISES CORPORATION",OUTRIGHT,HARDWARE
160656,"PRIMECOSMETICS (PCI) INC.",OUTRIGHT,WATSONS
164004,"PRO STAR MARKETING CORP","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
160624,"PROFOOD INT'L. CORP.",OUTRIGHT,"KULTURA,SNACKS,GUAM ISLAND"
160120,"PROSOURCE INT'L., INC.",OUTRIGHT,WATSONS
160557,"PURETECH FLASH INTERNATIONAL INC",OUTRIGHT,STATIONERY
170341,"QBP ENTERPRISES INC",OUTRIGHT,"FURNITURE & FIXTURES,TOYS"
174485,"QUALITY HOUSE INC","STORE CONSIGNOR","MEN'S ACCESSORIES,MEN'S ACCESSORIES DS"
170218,"QUANTA PAPER MARKETING INC",OUTRIGHT,WATSONS
170100,"QUANTUM FOODS INC",OUTRIGHT,WATSONS
184016,"R.S.H. MARKETING (PHILIPPINES), INC.","STORE CONSIGNOR","MEN'S SHOES,MEN'S WEAR,WOMEN'S SHOES,MEN'S ACCESSORIES,LUGGAGE,SPORTS CENTRAL,WOMEN'S SHOES DS,MEN'S WEAR DS,MEN'S ACCESSORIES DS,LUGGAGE DS,MEN'S SHOES DS"
180618,"RAFFLES & COMPANY, INC.",OUTRIGHT,"APPLIANCE,KITCHENWARE"
180404,"RAINS INTERNATIONAL CORPORATION",OUTRIGHT,APPLIANCE
180486,"RAMGO INTERNATIONAL CORPORATION",OUTRIGHT,HARDWARE
180488,"RANVIN MARKETING CORPORATION",OUTRIGHT,"BABIES ACCS & FURN"
180496,"RBPS IMPEX CORPORATION",OUTRIGHT,"BABIES ACCS & FURN"
184015,"RECENS INCORPORATED","STORE CONSIGNOR","WOMEN'S WEAR 3,WOMEN'S WEAR 3 DS"
180429,"REDDOT IMAGING PHILIPPINES INC.",OUTRIGHT,"SURPLUS SHOP,TOYS"
180263,"REJANO'S BAKERY",OUTRIGHT,SNACKS
180153,"REPLAY COUNTRY CORP.",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BABIES' WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,TOYS,CHARACTER SHOP"
184104,"RGMA MARKETING AND PRODUCTIONS INC","STORE CONSIGNOR","MUSIC N VIDEO"
180184,"RICHBURG CORPORATION",OUTRIGHT,"FURNITURE & FIXTURES,KITCHENWARE,HARDWARE"
180621,"RICHFIELD GARMENT MFG CORP",OUTRIGHT,"WOMEN'S WEAR 1,WOMEN'S WEAR 3"
180308,"RICHWELL TRADING CORPORATION",OUTRIGHT,"BABIES ACCS & FURN,KIDS' SHOES,TOYS,CHARACTER SHOP,WATSONS"
180107,"RITE-WAY DISTRIBUTORS INC",OUTRIGHT,APPLIANCE
180363,"RJTECH CORP.",OUTRIGHT,WATSONS
180117,"RK MANUFACTURING CORPORATION",OUTRIGHT,"WOMEN'S WEAR 2,BABIES' WEAR,KITCHENWARE,TABLEWARE,HARDWARE"
184046,"ROSTANSY TRADING INC","STORE CONSIGNOR",SNACKS
180395,"ROUNDTREE MERCHANDISING CORPORATION",OUTRIGHT,"WOMEN'S WEAR 1,WOMEN'S WEAR 2,WOMEN'S WEAR 3"
180405,"RSC GARMENT INDUSTRY",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,WOMEN'S WEAR 3"
194164,"SABELLA FASHION GROUP CO","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
190662,"SAM (ONE) COMMERCIAL INC",OUTRIGHT,"BABIES ACCS & FURN,TOYS"
150533,"SAN MARTIN APPAREL INC",OUTRIGHT,"MEN'S WEAR,MW INSTITUTIONAL SALES"
190298,"SAN-YANG INTERTRADE CORPORATION",OUTRIGHT,"FURNITURE & FIXTURES"
150442,"SARAHLOUISE INC",OUTRIGHT,"KIDS' WEAR - GIRLS"
190610,"SAWASDEE MARKETING CORPORATION",OUTRIGHT,"WOMEN'S ACCESSORIES,BABIES ACCS & FURN,STORAGE AND ORGANIZER,APPLIANCE,KITCHENWARE,DECOR AND ACCESSORIES,HARDWARE,STATIONERY,WATSONS"
190614,"SBA EAST CORPORATION",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
190979,"SCANASIA OVERSEAS  INC",OUTRIGHT,"HARDWARE,PET EXPRESS,SNACKS,WATSONS"
150686,"SCENT AND BEAUTE, INC.",OUTRIGHT,WATSONS
150138,"SCENTIMENTALS INCORPORATED",OUTRIGHT,"DECOR AND ACCESSORIES"
150524,"SDG FOOTWEAR PHILIPPINES INC",OUTRIGHT,"MEN'S SHOES"
150584,"SEAQUEST 168 PET SHOP",OUTRIGHT,"PET EXPRESS"
150177,"SENTROS CONCEPT FURNITURE INC",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
190653,"SEVEN TREES HANDICRAFTS INC",OUTRIGHT,"WOMEN'S ACCESSORIES,KULTURA,DECOR AND ACCESSORIES,HARDWARE"
190714,"SEVILLA CANDLE FACTORY INC",OUTRIGHT,"DECOR AND ACCESSORIES,HARDWARE"
150672,"SHAWILL CORP.",OUTRIGHT,WATSONS
194336,"SHOE PLUS CORPORATION","STORE CONSIGNOR","MEN'S SHOES,WOMEN'S SHOES,WOMEN'S SHOES DS,MEN'S SHOES DS"
150387,"SHOETECH GENERAL MDSG INC",OUTRIGHT,"MEN'S SHOES,KIDS' SHOES"
150576,"SHOWCASE DISPLAY CONCEPTS INC",OUTRIGHT,"TOYS,CHARACTER SHOP"
190495,"SHULAMMITE TRADING",OUTRIGHT,"KIDS' SHOES,TOYS,CHARACTER SHOP"
150451,"SICHEL & SICHEL ENTERPRISE",OUTRIGHT,WATSONS
150680,"SIMON AGRIVENTURES CORPORATION",OUTRIGHT,"PET EXPRESS"
150461,"SIMON ENTERPRISES, INCORPORATED",OUTRIGHT,"PET EXPRESS"
190827,"SITALDASONS INTERNATIONAL",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,STORAGE AND ORGANIZER,OUR HOME,APPLIANCE,KITCHENWARE,TABLEWARE,LINENS AND ACCESSORIES,HARDWARE"
194312,"SIXDEGREES INC.","STORE CONSIGNOR","MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES,TOYS,SPORTS CENTRAL,WOMEN'S SHOES DS,KIDS' SHOES DS,MEN'S SHOES DS"
150508,"SKH HANDKERCHIEF MANUFACTURING INC",OUTRIGHT,"MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
150625,"SKIN PRESCRIPTIVES MARKETING INC",OUTRIGHT,WATSONS
150585,"SLEEP FACTORY INC",OUTRIGHT,"LINENS AND ACCESSORIES"
150546,"SOFEDEL CORPORATION",OUTRIGHT,"KULTURA,DECOR AND ACCESSORIES"
190384,"SOLAR INDUSTRIES",OUTRIGHT,"LUGGAGE,CHARACTER SHOP"
150637,"SONAK CORPORATION",OUTRIGHT,"TOYS,SNACKS"
190306,"SONIA TRADING",OUTRIGHT,"TOYS,SPORTS CENTRAL,SNACKS,WATSONS"
190738,"SO-NICE INTERNATIONAL CORPORATION",OUTRIGHT,WATSONS
194134,"SPACE WORLD CORPORATION","STORE CONSIGNOR",HARDWARE
150493,"SPALLK CORP",OUTRIGHT,"BABIES' WEAR,MEN'S ACCESSORIES,KIDS' ACCESSORIES,WATSONS"
150475,"SPARKLING CREATIONS TRADING",OUTRIGHT,KULTURA
194213,"SPEEDTECH TOYS INTERNATIONAL CORPORATION","STORE CONSIGNOR",TOYS
150701,"SPICA DISTRIBUTION INTERNATIONAL INC.",OUTRIGHT,"PET EXPRESS"
150439,"SPINDLETOP TRADING INTERNATIONAL",OUTRIGHT,"GIRLS TEENS' WEAR,CHARACTER SHOP"
194031,"SPORTEUM PHILIPPINES INC","STORE CONSIGNOR","MEN'S SHOES,MEN'S WEAR,WOMEN'S SHOES,MEN'S ACCESSORIES,LUGGAGE,SPORTS CENTRAL,WOMEN'S SHOES DS,MEN'S WEAR DS,MEN'S ACCESSORIES DS,LUGGAGE DS,MEN'S SHOES DS"
150294,"SPRINT ASIA LOGISTICS, INC.",OUTRIGHT,WATSONS
150458,"SS COMMERCIAL INC",OUTRIGHT,KITCHENWARE
150396,"STAR GLAZE HANDICRAFT TRADING",OUTRIGHT,"KULTURA,DECOR AND ACCESSORIES"
